# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	DiseaseCategories	DirectEvidence	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
xkr4	Gallbladder Neoplasms	MESH:D005706	XKR4	114786	Cancer|Digestive system disease	Cancer|Digestive system disease		Ethinyl Estradiol	3.52		1483944
xkr4	Gastrointestinal Diseases	MESH:D005767	XKR4	114786	Digestive system disease	Digestive system disease		Arsenic	5.72		18308700
xkr4	Gastrointestinal Diseases	MESH:D005767	XKR4	114786	Digestive system disease	Digestive system disease		Valproic Acid	5.72		15767218|18042239|3107169|6798491
xkr4	Genital Diseases, Female	MESH:D005831	XKR4	114786	Urogenital disease (female)	Urogenital disease (female)		bisphenol A	3.12		20350546
xkr4	Genital Diseases, Male	MESH:D005832	XKR4	114786	Urogenital disease (male)	Urogenital disease (male)		Vehicle Emissions	3.18		18234736
xkr4	Gingival Hemorrhage	MESH:D005884	XKR4	114786	Mouth disease|Pathology (process)	Mouth disease|Pathology (process)		Propylthiouracil	4.53		4172680
xkr4	Glioblastoma	MESH:D005909	XKR4	114786	Cancer	Cancer		Tretinoin	11.21		17312396|17701358|18098270
xkr4	Glioblastoma	MESH:D005909	XKR4	114786	Cancer	Cancer		trichostatin A	11.21		18801729
xkr4	Glioblastoma	MESH:D005909	XKR4	114786	Cancer	Cancer		Valproic Acid	11.21		19239041
xkr4	Glomerulonephritis	MESH:D005921	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		Propylthiouracil	2.79		11250767|11805173|11956877|12390348|12549809|17365943|18044264|20168071|20364568|7485130|8201492|8542214|8856275|8956314|9134835|9247777|9283219|9893462
xkr4	Glomerulonephritis, IGA	MESH:D005922	XKR4	114786	Immune system disease|Urogenital disease (female)|Urogenital disease (male)	Immune system disease|Urogenital disease (female)|Urogenital disease (male)		Propylthiouracil	3.29		17472842|17985400
xkr4	Glomerulonephritis, Membranoproliferative	MESH:D015432	XKR4	114786	Immune system disease|Urogenital disease (female)|Urogenital disease (male)	Immune system disease|Urogenital disease (female)|Urogenital disease (male)		Tretinoin	3.70		17686814
xkr4	Glomerulonephritis, Membranous	MESH:D015433	XKR4	114786	Immune system disease|Urogenital disease (female)|Urogenital disease (male)	Immune system disease|Urogenital disease (female)|Urogenital disease (male)		Propylthiouracil	3.29		17472842|17985400
xkr4	Glomerulosclerosis, Focal Segmental	MESH:D005923	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		Propylthiouracil	7.53		17435868|17985400|9695308
xkr4	Glomerulosclerosis, Focal Segmental	MESH:D005923	XKR4	114786	Urogenital disease (female)|Urogenital disease (male)	Urogenital disease (female)|Urogenital disease (male)		Tretinoin	7.53		19357873|20493835
xkr4	Glucose Intolerance	MESH:D018149	XKR4	114786	Metabolic disease	Metabolic disease		Arsenic	22.52		21592922|28236523
xkr4	Glucose Intolerance	MESH:D018149	XKR4	114786	Metabolic disease	Metabolic disease		bisphenol A	22.52		20488778|24793715|24959901|25807043
xkr4	Glucose Intolerance	MESH:D018149	XKR4	114786	Metabolic disease	Metabolic disease		Cadmium Chloride	22.52		23405080|27814245
xkr4	Glucose Intolerance	MESH:D018149	XKR4	114786	Metabolic disease	Metabolic disease		Propylthiouracil	22.52		25882089
xkr4	Glucose Intolerance	MESH:D018149	XKR4	114786	Metabolic disease	Metabolic disease		Valproic Acid	22.52		19682024
xkr4	Glucose Metabolism Disorders	MESH:D044882	XKR4	114786	Metabolic disease	Metabolic disease		bisphenol A	3.15		23493373
xkr4	Glycosuria	MESH:D006029	XKR4	114786	Metabolic disease|Urogenital disease (female)|Urogenital disease (male)	Metabolic disease|Urogenital disease (female)|Urogenital disease (male)		Cadmium Chloride	7.99		10924798
xkr4	Glycosuria	MESH:D006029	XKR4	114786	Metabolic disease|Urogenital disease (female)|Urogenital disease (male)	Metabolic disease|Urogenital disease (female)|Urogenital disease (male)		Valproic Acid	7.99		11891102|6782217|7624000
xkr4	Goiter	MESH:D006042	XKR4	114786	Endocrine system disease	Endocrine system disease		Propylthiouracil	3.61		10911406|1110434|5659292
xkr4	Goiter, Nodular	MESH:D006044	XKR4	114786	Endocrine system disease	Endocrine system disease		Propylthiouracil	4.87		16425441
xkr4	Gonadal Disorders	MESH:D006058	XKR4	114786	Endocrine system disease	Endocrine system disease		bisphenol A	3.42		19479018
xkr4	Granulomatosis with Polyangiitis	MESH:D014890	XKR4	114786	Cardiovascular disease|Immune system disease|Respiratory tract disease	Cardiovascular disease|Immune system disease|Respiratory tract disease		Propylthiouracil	3.70		9806373
xkr4	Graves Disease	MESH:D006111	XKR4	114786	Endocrine system disease|Eye disease|Immune system disease	Endocrine system disease|Eye disease|Immune system disease		Propylthiouracil	3.75		11922496|11956877|12521217|1339201|15283191|1681385|17462097|18044264|20364568|20575220|26459835|4172680|7485130|7950664|8909171|9134835|9219172|9392993|9893462
xkr4	Growth Disorders	MESH:D006130	XKR4	114786	Pathology (process)	Pathology (process)		Cadmium Chloride	7.03		17577313
xkr4	Growth Disorders	MESH:D006130	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	7.03		15238991|22898132
xkr4	Gynecomastia	MESH:D006177	XKR4	114786	Skin disease	Skin disease		Ethinyl Estradiol	3.42		1182631
xkr4	Hair Diseases	MESH:D006201	XKR4	114786	Skin disease	Skin disease		Valproic Acid	3.71		11275589
xkr4	Hallucinations	MESH:D006212	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Valproic Acid	2.01		10742884|24614773
xkr4	Hamartoma	MESH:D006222	XKR4	114786	Cancer	Cancer		Tretinoin	4.24		17252267
xkr4	Hand Dermatoses	MESH:D006229	XKR4	114786	Skin disease	Skin disease		Nickel	3.69		16536808
xkr4	Headache	MESH:D006261	XKR4	114786	Signs and symptoms	Signs and symptoms		Ethinyl Estradiol	8.03		10574641|12499030|12616963|19443681|2150581|7750278|9115001|9169341|9408704|9678128
xkr4	Headache	MESH:D006261	XKR4	114786	Signs and symptoms	Signs and symptoms		Tretinoin	8.03		10203107|10466446|10741706|10742073|11215876|15863216|18452541|19018859|4685585|7636537|8487058|8884149|9028161|9210061
xkr4	Headache	MESH:D006261	XKR4	114786	Signs and symptoms	Signs and symptoms		Valproic Acid	8.03		12167141|15767218|6772435
xkr4	Head and Neck Neoplasms	MESH:D006258	XKR4	114786	Cancer	Cancer		Tretinoin	3.05		16096774
xkr4	Hearing Disorders	MESH:D006311	XKR4	114786	Ear-nose-throat disease|Nervous system disease|Signs and symptoms	Ear-nose-throat disease|Nervous system disease|Signs and symptoms		Cadmium Chloride	3.05		18629305
xkr4	Hearing Loss	MESH:D034381	XKR4	114786	Ear-nose-throat disease|Nervous system disease|Signs and symptoms	Ear-nose-throat disease|Nervous system disease|Signs and symptoms		Valproic Acid	2.37		14686762
xkr4	Hearing Loss, Bilateral	MESH:D006312	XKR4	114786	Ear-nose-throat disease|Nervous system disease|Signs and symptoms	Ear-nose-throat disease|Nervous system disease|Signs and symptoms		Propylthiouracil	3.43		15583443
xkr4	Hearing Loss, Noise-Induced	MESH:D006317	XKR4	114786	Ear-nose-throat disease|Nervous system disease|Signs and symptoms	Ear-nose-throat disease|Nervous system disease|Signs and symptoms		Tretinoin	3.41		16084493
xkr4	Hearing Loss, Sensorineural	MESH:D006319	XKR4	114786	Ear-nose-throat disease|Nervous system disease|Signs and symptoms	Ear-nose-throat disease|Nervous system disease|Signs and symptoms		Propylthiouracil	7.19		15583443|15760792|1806466
xkr4	Hearing Loss, Sensorineural	MESH:D006319	XKR4	114786	Ear-nose-throat disease|Nervous system disease|Signs and symptoms	Ear-nose-throat disease|Nervous system disease|Signs and symptoms		Valproic Acid	7.19		2247241
xkr4	Heart Defects, Congenital	MESH:D006330	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		bisphenol A	16.54		22194820|26712470
xkr4	Heart Defects, Congenital	MESH:D006330	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		Cadmium Chloride	16.54		23644582
xkr4	Heart Defects, Congenital	MESH:D006330	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		Tretinoin	16.54		1438063|14991402|2339323|6175036|7494657|9664655
xkr4	Heart Defects, Congenital	MESH:D006330	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		Valproic Acid	16.54		11758141|15123016|15712340|20219112|2284927|23888923|26712470|8215567
xkr4	Heart Diseases	MESH:D006331	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Arsenic	16.31		15514231
xkr4	Heart Diseases	MESH:D006331	XKR4	114786	Cardiovascular disease	Cardiovascular disease		bisphenol A	16.31		27025157
xkr4	Heart Diseases	MESH:D006331	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Cadmium Chloride	16.31		18561905|26462792
xkr4	Heart Diseases	MESH:D006331	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Ethinyl Estradiol	16.31		6938012
xkr4	Heart Diseases	MESH:D006331	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Valproic Acid	16.31		23042728
xkr4	Heart Failure	MESH:D006333	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Ethinyl Estradiol	4.85		3529368
xkr4	Heart Failure	MESH:D006333	XKR4	114786	Cardiovascular disease	Cardiovascular disease		Tretinoin	4.85		10607690|17564563|9763554
xkr4	Heart Septal Defects, Atrial	MESH:D006344	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		Valproic Acid	3.13		2492459
xkr4	Heart Septal Defects, Ventricular	MESH:D006345	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		Ethinyl Estradiol	8.25		830309
xkr4	Heart Septal Defects, Ventricular	MESH:D006345	XKR4	114786	Cardiovascular disease|Congenital abnormality	Cardiovascular disease|Congenital abnormality		Valproic Acid	8.25		1893664|2492459|8211818
xkr4	Helicobacter Infections	MESH:D016481	XKR4	114786	Bacterial infection or mycosis	Bacterial infection or mycosis		Nickel	3.49		24265922
xkr4	Hemangioma	MESH:D006391	XKR4	114786	Cancer	Cancer		Valproic Acid	3.23		1729766
xkr4	Hemangiosarcoma	MESH:D006394	XKR4	114786	Cancer	Cancer		Arsenic	3.34		7586214
xkr4	Hematologic Diseases	MESH:D006402	XKR4	114786	Blood disease	Blood disease		Tretinoin	2.86		10803936
xkr4	Hematoma	MESH:D006406	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	3.01		7852547
xkr4	Hematuria	MESH:D006417	XKR4	114786	Pathology (process)|Urogenital disease (female)|Urogenital disease (male)	Pathology (process)|Urogenital disease (female)|Urogenital disease (male)		Propylthiouracil	6.52		12521217|12549809|12857055|15189700|16409836|17472842|20168071|7485130|9134835|9893462
xkr4	Hematuria	MESH:D006417	XKR4	114786	Pathology (process)|Urogenital disease (female)|Urogenital disease (male)	Pathology (process)|Urogenital disease (female)|Urogenital disease (male)		Valproic Acid	6.52		3124010
xkr4	Hemolysis	MESH:D006461	XKR4	114786	Pathology (process)	Pathology (process)		Cadmium Chloride	2.68		21540277
xkr4	Hemoptysis	MESH:D006469	XKR4	114786	Pathology (process)|Respiratory tract disease|Signs and symptoms	Pathology (process)|Respiratory tract disease|Signs and symptoms		Propylthiouracil	4.07		12857055|1424898|16409836
xkr4	Hemorrhage	MESH:D006470	XKR4	114786	Pathology (process)	Pathology (process)		bisphenol A	22.43		20728951|29016128
xkr4	Hemorrhage	MESH:D006470	XKR4	114786	Pathology (process)	Pathology (process)		Cadmium Chloride	22.43		17292349|17785681|23717155
xkr4	Hemorrhage	MESH:D006470	XKR4	114786	Pathology (process)	Pathology (process)		Ethinyl Estradiol	22.43		2821645
xkr4	Hemorrhage	MESH:D006470	XKR4	114786	Pathology (process)	Pathology (process)		Propylthiouracil	22.43		10559122|10846402|12232461|12857055|15114849|17039123|17415292|17435868|19359981|20168071
xkr4	Hemorrhage	MESH:D006470	XKR4	114786	Pathology (process)	Pathology (process)		Tretinoin	22.43		11804921|15045822|9769296
xkr4	Hemorrhage	MESH:D006470	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	22.43		3112563
xkr4	Hemorrhagic Disorders	MESH:D006474	XKR4	114786	Blood disease	Blood disease		Tretinoin	10.32		16757074
xkr4	Hemorrhagic Disorders	MESH:D006474	XKR4	114786	Blood disease	Blood disease		Valproic Acid	10.32		10403231
xkr4	Hepatic Encephalopathy	MESH:D006501	XKR4	114786	Digestive system disease|Metabolic disease|Nervous system disease	Digestive system disease|Metabolic disease|Nervous system disease		Propylthiouracil	7.06		15588385|20575220|2343593|9025882
xkr4	Hepatic Encephalopathy	MESH:D006501	XKR4	114786	Digestive system disease|Metabolic disease|Nervous system disease	Digestive system disease|Metabolic disease|Nervous system disease		Valproic Acid	7.06		10403231|10950478|1304235|1491708|18459937|19831495|20163200|2119302|6108469|7583902|8099687
xkr4	Hepatitis	MESH:D006505	XKR4	114786	Digestive system disease	Digestive system disease		Propylthiouracil	5.77		11144016|12645809|1994070|2484903|4062471|6608933|8191137|9392993
xkr4	Hepatitis	MESH:D006505	XKR4	114786	Digestive system disease	Digestive system disease		Valproic Acid	5.77		15229826|15625224
xkr4	Hepatitis, Chronic	MESH:D006521	XKR4	114786	Digestive system disease	Digestive system disease		Propylthiouracil	3.30		1147734|6893265|8876856
xkr4	Hepatomegaly	MESH:D006529	XKR4	114786	Digestive system disease|Pathology (anatomical condition)	Digestive system disease|Pathology (anatomical condition)		Arsenic	25.42		11836136
xkr4	Hepatomegaly	MESH:D006529	XKR4	114786	Digestive system disease|Pathology (anatomical condition)	Digestive system disease|Pathology (anatomical condition)		bisphenol A	25.42		25112833
xkr4	Hepatomegaly	MESH:D006529	XKR4	114786	Digestive system disease|Pathology (anatomical condition)	Digestive system disease|Pathology (anatomical condition)		Cadmium Chloride	25.42		11961226|15304303|22127542|23961183
xkr4	Hepatomegaly	MESH:D006529	XKR4	114786	Digestive system disease|Pathology (anatomical condition)	Digestive system disease|Pathology (anatomical condition)		Ethinyl Estradiol	25.42		28108177
xkr4	Hepatomegaly	MESH:D006529	XKR4	114786	Digestive system disease|Pathology (anatomical condition)	Digestive system disease|Pathology (anatomical condition)		Propylthiouracil	25.42		28108177
xkr4	Hepatomegaly	MESH:D006529	XKR4	114786	Digestive system disease|Pathology (anatomical condition)	Digestive system disease|Pathology (anatomical condition)		Tretinoin	25.42		10800178|8695172
xkr4	Hepatomegaly	MESH:D006529	XKR4	114786	Digestive system disease|Pathology (anatomical condition)	Digestive system disease|Pathology (anatomical condition)		Valproic Acid	25.42		10950478|17923349|20388938|9028861
xkr4	Hernias, Diaphragmatic, Congenital	MESH:D065630	XKR4	114786	Congenital abnormality|Pathology (anatomical condition)	Congenital abnormality|Pathology (anatomical condition)		Tretinoin	3.60		21258935|24352370
xkr4	Hirsutism	MESH:D006628	XKR4	114786	Signs and symptoms|Skin disease	Signs and symptoms|Skin disease		Ethinyl Estradiol	3.67		12615818|15269926
xkr4	Hot Flashes	MESH:D019584	XKR4	114786	Signs and symptoms	Signs and symptoms		Ethinyl Estradiol	3.35		11684377|9628521
xkr4	HIV Infections	MESH:D015658	XKR4	114786	Immune system disease|Viral disease	Immune system disease|Viral disease		Nickel	2.70		17263646
xkr4	Hyperalgesia	MESH:D006930	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Tretinoin	2.07		16870215
xkr4	Hyperammonemia	MESH:D022124	XKR4	114786	Pathology (process)	Pathology (process)		Valproic Acid	2.91		10636156|10655774|10897167|11430560|11581089|12199737|12673616|12838456|12906346|15016014|15266186|15349008|15528922|15602119|15647953|15794187|15971646|16010067|16137309|16288075|16908754|17314721|17412645|17414255|17661800|17823470|17846437|18212182|18259656|18333544|18446695|18459937|18791959|18806245|1906442|19133574|19304858|19831495|19952878|20337505|24665854|24964948|3084231|3092003|3106853|6412580|6419536|6420866|6426961|6431599|6798491|8112241|8347908|9598692|9700838
xkr4	Hyperandrogenism	MESH:D017588	XKR4	114786	Congenital abnormality|Endocrine system disease|Urogenital disease (female)|Urogenital disease (male)	Congenital abnormality|Endocrine system disease|Urogenital disease (female)|Urogenital disease (male)		Valproic Acid	3.71		11566460
xkr4	Hyperbilirubinemia	MESH:D006932	XKR4	114786	Pathology (process)	Pathology (process)		Tretinoin	3.18		10741706
xkr4	Hypercalcemia	MESH:D006934	XKR4	114786	Metabolic disease	Metabolic disease		Tretinoin	2.83		11737750|1346313|16263588|18584165|18646608|20491286|7589349|7833269|8018908|8088385|8501972
xkr4	Hypercholesterolemia	MESH:D006937	XKR4	114786	Metabolic disease	Metabolic disease		bisphenol A	2.12		25168180
xkr4	Hypereosinophilic Syndrome	MESH:D017681	XKR4	114786	Blood disease	Blood disease		Tretinoin	4.10		16778211
xkr4	Hypergammaglobulinemia	MESH:D006942	XKR4	114786	Blood disease|Immune system disease|Signs and symptoms	Blood disease|Immune system disease|Signs and symptoms		Propylthiouracil	4.42		12521217
xkr4	Hyperglycemia	MESH:D006943	XKR4	114786	Metabolic disease	Metabolic disease		bisphenol A	9.56		24705360|24959901|25168180
xkr4	Hyperglycemia	MESH:D006943	XKR4	114786	Metabolic disease	Metabolic disease		Nickel	9.56		22444726|24961859
xkr4	Hyperglycemia	MESH:D006943	XKR4	114786	Metabolic disease	Metabolic disease		Valproic Acid	9.56		12773089|6766992
xkr4	Hyperinsulinism	MESH:D006946	XKR4	114786	Metabolic disease	Metabolic disease		bisphenol A	7.37		28153594
xkr4	Hyperinsulinism	MESH:D006946	XKR4	114786	Metabolic disease	Metabolic disease		Valproic Acid	7.37		19184102
xkr4	Hyperkeratosis, Epidermolytic	MESH:D017488	XKR4	114786	Congenital abnormality|Genetic disease (inborn)|Infant-newborn disease|Skin disease	Congenital abnormality|Genetic disease (inborn)|Infant-newborn disease|Skin disease		Arsenic	4.38		17050553
xkr4	Hyperkinesis	MESH:D006948	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		Atrazine	11.80		23123945
xkr4	Hyperkinesis	MESH:D006948	XKR4	114786	Nervous system disease|Signs and symptoms	Nervous system disease|Signs and symptoms		bisphenol A	11.80		22108044
